date,ndti,ndvi,tmmx,Precipitation (mm/day),aod,NO2_column_number_density,avg_rad,retail_and_recreation_percent_change_from_baseline
2018-04-30,-0.04117721968624988,0.13190467983504447,,0.0043868916109204,462.00413984813423,,,
2018-05-01,,,409.38847833867055,0.0,920.9211759312955,,22.77238140370215,
2018-05-02,,,,2.776376247406006,925.5354627049978,,,
2018-05-03,,,,0.0681097432971,826.1793539393933,,,
2018-05-04,,,,0.0,746.2539304245145,,,
2018-05-05,-0.04659052932483183,0.1265844088052146,,0.0013336895499378,617.9884398712442,,,
2018-05-06,,,,0.0134339872747659,974.524257554262,,,
2018-05-07,,,,0.240859180688858,1115.7178527888232,,,
2018-05-08,,,,0.8553045988082886,506.62394939023534,,,
2018-05-09,,,,2.125394582748413,1087.618603545215,,,
2018-05-10,-0.05869805576397422,0.13546519042492816,,0.0,835.4320415416039,,,
2018-05-11,,,,0.0,1080.6225146947686,,,
2018-05-12,,,,0.0162285026162862,1214.1237680644717,,,
2018-05-13,,,,3.924762725830078,1175.38706352433,,,
2018-05-14,,,,0.0,1143.8646938677978,,,
2018-05-15,-0.006275742361580125,0.07684108332433268,,2.2212252616882324,1180.2286170691223,,,
2018-05-16,,,,0.0431579388678073,893.5207535398367,,,
2018-05-17,,,,1.0734261274337769,1121.985084805547,,,
2018-05-18,,,,0.1300153881311416,1065.6367752737312,,,
2018-05-19,,,,0.000493622443173,887.5372770800482,,,
2018-05-20,-0.03772194257270007,0.11024149667882881,,0.0,1222.695715938051,,,
2018-05-21,,,,0.0,562.4786547960507,,,
2018-05-22,,,,0.0,762.9766184306706,,,
2018-05-23,,,,0.0,749.963470879034,,,
2018-05-24,,,,0.0,1280.0984413498327,,,
2018-05-25,-0.056752602793059,0.1521478100812887,,0.0,439.9484074437322,,,
2018-05-26,,,,0.0,434.3342554252385,,,
2018-05-27,,,,0.0,642.4067316188485,,,
2018-05-28,,,,0.0,819.7096063412416,,,
2018-05-29,,,,0.0019345092587172,784.9224341589442,,,
2018-05-30,-0.0289412410445712,0.0790097718777348,,0.0011270267423242,1074.5032666491447,,,
2018-05-31,,,,0.0,952.6800458528896,,,
2018-06-01,,,395.6875671055006,0.0,847.774759605825,,23.168230972718916,
2018-06-02,,,,0.0,855.8183370774036,,,
2018-06-03,,,,0.0,1014.3743891972244,,,
2018-06-04,-0.012525120015146874,0.09183647019307332,,0.0,911.2209924108246,,,
2018-06-05,,,,0.0,1371.7774787778517,,,
2018-06-06,,,,0.6089076995849609,,,,
2018-06-07,,,,0.0,1317.0320503541548,,,
2018-06-08,,,,0.0146683808416128,1501.330458567018,,,
2018-06-09,-0.019765688893918835,0.07305166666206153,,18.84398651123047,1213.506077349777,,,
2018-06-10,,,,0.0,1314.7961739067487,,,
2018-06-11,,,,1.7173542801174335e-06,1057.9682329423856,,,
2018-06-12,,,,0.0,1266.8456796544442,,,
2018-06-13,,,,0.0,1385.4912269182494,,,
2018-06-14,0.008827297065883602,0.07008380549802737,,0.0,1530.3950645908576,,,
2018-06-15,,,,0.0,1484.639555589662,,,
2018-06-16,,,,0.0,1690.229220225287,,,
2018-06-17,,,,0.0,1522.9733611563463,,,
2018-06-18,,,,0.0377213805913925,1111.7811495630267,,,
2018-06-19,-0.020681374332713044,0.13748749321356177,,0.0,738.3251966141212,,,
2018-06-20,,,,0.0128028448671102,1003.9929214390312,,,
2018-06-21,,,,0.0,918.9221804530907,,,
2018-06-22,,,,0.0139913838356733,461.8744669171782,,,
2018-06-23,,,,0.0087057016789913,1105.9738060523187,,,
2018-06-24,-0.01996929744903955,0.12238818719370437,,0.0003787520108744,703.3589173654971,,,
2018-06-25,,,,0.2058668136596679,984.1757374904994,,,
2018-06-26,,,,1.6647207736968994,,,,
2018-06-27,,,,40.65486907958984,3850.8710430546216,,,
2018-06-28,,,,1.7011457681655884,,,,
2018-06-29,,,,0.6304871439933777,,,,
2018-06-30,,,,0.5258635878562927,,,,
2018-07-01,,,351.9697229178067,1.0711009502410889,,,22.21899435464432,
2018-07-02,,,,22.86758804321289,,,,
2018-07-03,,,,0.2691200673580169,1409.932508464743,,,
2018-07-04,-0.0506585742849665,0.1609437743932841,,0.2475624680519104,1594.609367262576,,,
2018-07-05,,,,0.2761944532394409,1435.2699850693343,,,
2018-07-06,,,,0.0,1242.3374898426564,,,
2018-07-07,,,,0.0,1146.0339954155074,,,
2018-07-08,,,,0.0,682.1958573204008,,,
2018-07-09,-0.0417693575650822,0.1649999393200091,,0.0461937189102172,1252.38091146333,,,
2018-07-10,,,,0.5320006012916565,1903.6147593280475,,,
2018-07-11,,,,3.154550313949585,,0.00010451612980244885,,
2018-07-12,,,,10.09536361694336,,0.00016094389451481875,,
2018-07-13,,,,17.27938461303711,,0.0002704204828017056,,
2018-07-14,,,,2.445671796798706,,,,
2018-07-15,,,,0.7418570518493652,,,,
2018-07-16,,,,19.778823852539062,,,,
2018-07-17,,,,1.5845290422439575,,0.0001648989551167431,,
2018-07-18,,,,4.256828308105469,,,,
2018-07-19,,,,4.454857349395752,536.1429807984928,0.00016655835154360984,,
2018-07-20,,,,17.481531143188477,,,,
2018-07-21,,,,22.12799453735352,,0.00021956210202503525,,
2018-07-22,,,,16.392099380493164,,0.00017492479279685724,,
2018-07-23,,,,4.274594783782959,,0.00010778356813032464,,
2018-07-24,-0.10589457840875349,0.23854898757590084,,1.0599699020385742,727.7324240987506,0.00016205346300155276,,
2018-07-25,,,,12.124496459960938,,0.0001487374265276197,,
2018-07-26,,,,61.556549072265625,,0.00017554241917262195,,
2018-07-27,,,,19.994647979736328,,0.0001478100719552014,,
2018-07-28,,,,4.523812294006348,,0.00013013533261338798,,
2018-07-29,-0.05833709183393125,0.25818645293918807,,2.3749592304229736,2535.667475585772,0.00010207480356393188,,
2018-07-30,,,,0.6215227246284485,,,,
2018-07-31,,,,5.597654342651367,,9.288001095894784e-05,,
2018-08-01,,,342.45020046494585,0.0049104038625955,1033.0201279603402,0.00010120041243365414,22.75439816333545,
2018-08-02,,,,0.0240497235208749,1449.981884960151,0.00011133540779334316,,
2018-08-03,,,,0.1705711483955383,1088.9588788924486,,,
2018-08-04,,,,0.1558240503072738,,0.00012017041268983648,,
2018-08-05,,,,8.151875495910645,,0.000170941840109841,,
2018-08-06,,,,8.70429515838623,,0.00013271456846361126,,
2018-08-07,,,,5.662779331207275,,0.00015125544201804702,,
2018-08-08,-0.1105480274528051,0.2580107074454658,,1.2858526706695557,,0.00013957247189113137,,
2018-08-09,,,,0.0,414.3914081257909,0.00014123814553511867,,
2018-08-10,,,,8.028533935546875,,,,
2018-08-11,,,,1.7857325077056885,1485.57572600375,,,
2018-08-12,,,,0.6366104483604431,,9.532534239354037e-05,,
2018-08-13,,,,0.1514285504817962,,0.0001249675407108808,,
2018-08-14,,,,0.0014856203924864,1230.639494480986,,,
2018-08-15,,,,2.186279058456421,1331.1128289512785,,,
2018-08-16,,,,1.6866198778152466,,0.00014833485096451773,,
2018-08-17,,,,0.5952046513557434,,0.0001064927025335894,,
2018-08-18,-0.1020509999322457,0.2160244789642284,,3.1062865257263184,,0.0001244821556563597,,
2018-08-19,,,,10.632020950317385,,5.7193199609173455e-05,,
2018-08-20,,,,2.083981513977051,,,,
2018-08-21,,,,0.1872932165861129,,0.00015100386902191083,,
2018-08-22,,,,6.665674209594727,,0.0001479293329100638,,
2018-08-23,,,,12.965280532836914,,8.513794200956648e-05,,
2018-08-24,,,,0.1578911393880844,,0.00011094004139023864,,
2018-08-25,,,,1.300410509109497,,,,
2018-08-26,,,,0.0081390580162405,,0.00010080207472585952,,
2018-08-27,,,,10.464040756225586,,0.00014360939893370476,,
2018-08-28,,,,31.8565616607666,,0.00010607264190367104,,
2018-08-29,,,,10.029417991638184,,0.00014288892364018726,,
2018-08-30,,,,0.0425635278224945,,,,
2018-08-31,,,,0.0882967561483383,,0.00013223371221918534,,
2018-09-01,,,336.9494896094151,10.114201545715332,,,23.198476157988416,
2018-09-02,,,,5.831212997436523,,0.00010084075169514518,,
2018-09-03,,,,8.969305038452148,,0.00014952379857959328,,
2018-09-04,,,,18.704952239990234,,0.00020620551704601,,
2018-09-05,,,,16.690101623535156,,,,
2018-09-06,,,,17.88778305053711,948.1295745314984,0.00011758491197510988,,
2018-09-07,-0.0868889139870615,0.3520860195539346,,29.651121139526367,1051.970051437928,0.00021241986615850127,,
2018-09-08,,,,6.24915885925293,,0.00010626710398965336,,
2018-09-09,,,,0.0041705407202243,,0.00010583789506496348,,
2018-09-10,,,,0.0,,0.0001897551501644156,,
2018-09-11,,,,0.0025697755627334,,0.00013445832316183424,,
2018-09-12,-0.06931252045617671,0.37249968546208295,,0.2460079938173294,628.7387816366188,9.487733202450313e-05,,
2018-09-13,,,,0.0,585.9664134848974,0.00010509689929034043,,
2018-09-14,,,,0.0,473.2469943297499,0.00012058663533278496,,
2018-09-15,,,,0.0,399.3344521640547,0.00013317852072560886,,
2018-09-16,,,,0.0,547.3432487788483,0.0001006243085947908,,
2018-09-17,-0.0684521664651154,0.31249809724184113,,0.0,766.7805527597451,0.00010694706408724696,,
2018-09-18,,,,0.0,569.206142993145,0.00011815740091112643,,
2018-09-19,,,,0.0,419.3738488821959,0.00012575526202542224,,
2018-09-20,,,,0.0,624.3678741593712,0.00018171333290194975,,
2018-09-21,,,,28.86084747314453,323.9146208203591,0.00013452327763306,,
2018-09-22,,,,2.363633394241333,,,,
2018-09-23,,,,24.343393325805664,,,,
2018-09-24,,,,25.09593963623047,,0.0001483724954639645,,
2018-09-25,,,,0.0,,8.33703302559882e-05,,
2018-09-26,,,,0.007009919732809,400.44679977791725,,,
2018-09-27,-0.07526842452678988,0.33481970373951253,,0.0,684.9637331416004,0.00013042804240166316,,
2018-09-28,,,,0.0,458.13344967841925,,,
2018-09-29,,,,0.0,593.4371468601469,0.0001666873571119847,,
2018-09-30,,,,0.0,341.528899569463,0.00011797099427631812,,
2018-10-01,,,329.40290797273803,0.0,330.0912681045981,,25.384137135339213,
2018-10-02,-0.07956408898840692,0.3199353273289333,,0.3414687514305115,346.06900089364973,,,
2018-10-03,,,,0.0,293.11527218407446,,,
2018-10-04,,,,0.0,1252.879241497809,0.000260443717512596,,
2018-10-05,,,,0.0,704.0735526936885,0.00023511095295254103,,
2018-10-06,,,,0.0,454.5190672014272,0.00015143686567046355,,
2018-10-07,-0.07291294624218729,0.28538329813418783,,0.0,458.9604355289715,0.00014494668170487982,,
2018-10-08,,,,0.0,774.1368691073033,0.00020120105907624804,,
2018-10-09,,,,0.0,738.4848760366899,0.00017285440675630123,,
2018-10-10,,,,0.0,1106.005063150752,0.0002142489739097166,,
2018-10-11,,,,0.0,1197.6127166583037,0.0001704787320773599,,
2018-10-12,-0.08439188416617666,0.28153536375782295,,0.0,392.9638495911396,0.0002527568404911858,,
2018-10-13,,,,0.0,697.6566237159998,0.00014958325543588214,,
2018-10-14,,,,0.0,371.06366046256824,,,
2018-10-15,,,,0.0,660.7270714842372,0.0001660602602930091,,
2018-10-16,,,,6.050354957580566,,0.0003179327479327283,,
2018-10-17,-0.07247790337632655,0.2378704856884657,,0.0,446.9157061048383,0.0001817609780157627,,
2018-10-18,,,,0.1410448253154754,794.2892727616252,0.00017291381255420438,,
2018-10-19,,,,0.0,966.6731559020609,0.000189901529697862,,
2018-10-20,,,,0.0,936.5501312199449,0.00019598941950132507,,
2018-10-21,,,,0.5485017895698547,1242.9436507830646,0.00017462841662022256,,
2018-10-22,-0.0689754909414971,0.2285682933881693,,0.0,565.7601630245115,0.00013558996213070603,,
2018-10-23,,,,0.0,530.6668564294414,0.00018332003785493555,,
2018-10-24,,,,0.0,908.4435362135599,,,
2018-10-25,,,,0.0,819.4940575583263,0.0003188773632904794,,
2018-10-26,,,,0.0,1253.6071147934645,0.0001896190127016079,,
2018-10-27,-0.04931662976453538,0.12948372288635224,,0.0,1553.339436876562,0.00019365698159182307,,
2018-10-28,,,,0.0,841.7642062991979,0.00013862338604168356,,
2018-10-29,,,,0.0,1352.7596279340764,0.0001880312844459988,,
2018-10-30,,,,0.0,1528.1649384568934,0.000486653955925462,,
2018-10-31,,,,0.0,1592.3250798962322,0.0003531789264106629,,
2018-11-01,-0.047174591149203936,0.10721391552925723,290.4846316187049,0.0002350278518861,1693.718125516959,0.0005362816305289694,30.410598840683505,
2018-11-02,,,,0.0149074532091617,1171.3433652798249,0.0002603002114839036,,
2018-11-03,,,,0.2574266493320465,1399.689991960904,0.0002090406493860104,,
2018-11-04,,,,0.0,1064.1500816458756,0.00017687846095704337,,
2018-11-05,,,,0.0,3293.5146150242176,9.725835219235346e-05,,
2018-11-06,-0.08908136519710202,0.2235298421449591,,0.0,385.21470546759986,0.00012094671903164292,,
2018-11-07,,,,0.0,608.0138219799712,,,
2018-11-08,,,,0.0,3976.345929243548,0.00011926774088246224,,
2018-11-09,,,,0.0,1235.218913109626,0.0003385514969884606,,
2018-11-10,,,,0.0,3491.9078911264323,0.00017427300744528925,,
2018-11-11,-0.05139016694827603,0.1330042894302432,,0.0,895.5934350755354,0.00015535467309184538,,
2018-11-12,,,,0.0,919.3014969161736,0.0004090033053874777,,
2018-11-13,,,,10.09666633605957,1167.1339729013566,,,
2018-11-14,,,,0.5517511367797852,894.3638807616712,0.00030756966149778574,,
2018-11-15,,,,0.0,1733.3595942937864,0.0001918158339408773,,
2018-11-16,-0.1060185185662365,0.2252247887033608,,0.0,495.2609572306545,0.00012742184305685006,,
2018-11-17,,,,0.0,699.2664933385232,0.00017184662390852662,,
2018-11-18,,,,0.3224310576915741,870.5501291273588,0.00025975516324717063,,
2018-11-19,,,,0.303236186504364,,0.00015926642692198914,,
2018-11-20,,,,0.0,1132.1546852890492,0.0002919826976151229,,
2018-11-21,-0.07465228957905028,0.17669595908271854,,0.0,732.5932900165997,0.00012926523171206868,,
2018-11-22,,,,0.0,1122.0605461020443,0.0002504463330354878,,
2018-11-23,,,,0.0,655.0053072566913,0.00012218737299548606,,
2018-11-24,,,,0.0,286.8217707008272,0.00012516339807926665,,
2018-11-25,,,,0.0,518.103746795747,0.0002103168253597639,,
2018-11-26,-0.07645378403055178,0.1792517734380512,,0.0,660.6001025229073,0.000300710821689388,,
2018-11-27,,,,0.0824235379695892,899.3012256935581,0.0002031923960906965,,
2018-11-28,,,,0.005595713853836,974.0863444896972,0.0005063745631716628,,
2018-11-29,,,,0.0,1357.8213197171267,0.0001839208880394702,,
2018-11-30,,,,0.0,651.1105145531419,0.00016065143018946577,,
2018-12-01,-0.08060931680273603,0.2007755194933965,224.3141547675222,0.0,433.38503603646785,0.0001983092896281002,27.260696637683854,
2018-12-02,,,,0.0,618.9585428444159,0.0003184153957970885,,
2018-12-03,,,,0.0,678.5035255639239,0.0002468230973750053,,
2018-12-04,,,,0.0,672.2779555684245,0.0003094268510788424,,
2018-12-05,,,,0.0,628.401698420298,,,
2018-12-06,-0.0557762504361366,0.1575994811424236,,0.0,854.6975672154194,0.0006237068594833916,,
2018-12-07,,,,0.0,858.0303194701372,0.00014572246017526273,,
2018-12-08,,,,0.0,716.0569000143569,0.0002841076770372057,,
2018-12-09,,,,0.0,771.6995298747147,0.0003506775462068963,,
2018-12-10,,,,0.0,1655.6745056441591,0.0002727262591249429,,
2018-12-11,-0.0353433278745054,0.041921352775933195,,0.2767591476440429,2143.6189505413963,,,
2018-12-12,,,,0.3260643482208252,3148.0,0.00021366758904230857,,
2018-12-13,,,,0.041805725544691,1420.3924308438889,0.00012148287192856384,,
2018-12-14,,,,0.0,625.0635099666213,0.00019069723747401412,,
2018-12-15,,,,0.0,598.4862499022407,0.0001634311775477373,,
2018-12-16,-0.09372042545967116,0.2477641070501439,,0.0,458.5657490560734,0.000212682197474009,,
2018-12-17,,,,4.813930900127161e-06,519.5418227612706,0.00030817111461834844,,
2018-12-18,,,,0.0,622.3485280772833,0.00014411975549755645,,
2018-12-19,,,,0.0,627.7568498106154,0.00021627137824918217,,
2018-12-20,,,,0.0,641.0712629970201,0.0003003133922126606,,
2018-12-21,-0.08607119899408983,0.2165553063897319,,0.0,761.279277635046,0.00022467934677599972,,
2018-12-22,,,,0.0,1151.836625368649,0.0005066344662841572,,
2018-12-23,,,,0.0,1252.3329614691652,0.00019467317554399392,,
2018-12-24,,,,0.0,1407.9013970214282,0.00019995329881204068,,
2018-12-25,,,,0.0,852.7143511929632,0.00014823208348317145,,
2018-12-26,-0.10198779861559842,0.2284698544554334,,0.0697909072041511,785.9429370580144,0.0001982267783822052,,
2018-12-27,,,,0.0,906.2993639823285,0.0004236551698481298,,
2018-12-28,,,,0.0,1216.0334236630365,0.0001314641782401074,,
2018-12-29,,,,0.0,591.846440966946,0.00015660883312970154,,
2018-12-30,,,,0.0,625.9916662376731,0.00024315845487234608,,
2018-12-31,-0.09000656746677632,0.22783817376724438,,0.0,687.3395099086806,0.00014868114343698962,,
2019-01-01,,,206.02095828312412,0.0,645.9728821104588,0.00023397981558808884,26.45758632925877,
2019-01-02,,,,0.0,1291.792523931991,0.00031886073350129943,,
2019-01-03,,,,0.0,952.731602394037,0.00024588204540435703,,
2019-01-04,,,,0.4877435564994812,,0.0003103821153544719,,
2019-01-05,-0.07385775764945052,0.14898742068936244,,0.495628297328949,1028.155053199959,0.00018322172197615373,,
2019-01-06,,,,2.745605945587158,1486.3413839183368,0.0001179367987855987,,
2019-01-07,,,,0.0215946696698665,1317.23819259505,0.0003182979313378089,,
2019-01-08,,,,0.0919645279645919,801.3041171737873,0.00022947843345014966,,
2019-01-09,,,,0.0,353.9254822840305,0.00014824817264303785,,
2019-01-10,-0.0525371794245457,0.1575680007483199,,0.0007375920540653,585.4016342337057,0.0001503185040504929,,
2019-01-11,,,,0.0,1068.6273742743065,0.00048367069712012287,,
2019-01-12,,,,0.0440251305699348,1335.0692798579323,0.0007662863705618084,,
2019-01-13,,,,0.0,2438.840829335881,0.00024700834718119883,,
2019-01-14,,,,0.0,170.3764322845974,0.00014156325497164147,,
2019-01-15,,,,0.102999210357666,,0.000195574092880126,,
2019-01-16,,,,0.2462743073701858,,0.0005910477420212646,,
2019-01-17,,,,0.0,1249.8317085549493,0.0003803537721056245,,
2019-01-18,,,,0.1880825906991958,524.5834431346948,0.00019116016409963536,,
2019-01-19,,,,0.1586992740631103,512.4157752488047,0.0002797201416463265,,
2019-01-20,-0.1039149271384444,0.2560197808817592,,0.0107567748054862,477.9628568526298,0.000270404878118648,,
2019-01-21,,,,17.54356575012207,,0.00014114054008818107,,
2019-01-22,,,,2.069475650787353,,0.0001041109089380058,,
2019-01-23,,,,0.0,1559.907754065728,0.0003577064454609593,,
2019-01-24,,,,3.299635887145996,1355.8533833546019,0.00032658651330707666,,
2019-01-25,-0.0885400005848219,0.21073564081010068,,0.0,1010.2947432743279,0.00022564497769800304,,
2019-01-26,,,,0.0,404.7894866424115,0.0001276834931941175,,
2019-01-27,,,,0.004644404631108,650.3630034915517,0.00010151315882234516,,
2019-01-28,,,,0.0,448.0565195304994,0.00014523566843452902,,
2019-01-29,,,,0.0472465232014656,243.07901971524007,0.0001851290324710457,,
2019-01-30,,,,0.758942723274231,709.515545197676,0.00028592413861555546,,
2019-01-31,,,,0.3323016464710235,,0.00023474614376195108,,
2019-02-01,,,231.22068292806367,0.0331003740429878,2745.6629407190694,0.00035918621260778646,27.052835484231867,
2019-02-02,,,,0.0,1875.031945737937,0.00017062501392711035,,
2019-02-03,,,,0.0,1008.8503413547116,0.0001652322315387498,,
2019-02-04,-0.0748472774955626,0.1582320888151841,,0.0001236440148204,571.941744956518,0.00021517122302292026,,
2019-02-05,,,,0.0012485448969528,2063.942981531296,0.0003732691066624048,,
2019-02-06,,,,0.0526122152805328,1704.6229162224959,0.0001436406807133507,,
2019-02-07,,,,8.016200065612793,,9.804544007934552e-05,,
2019-02-08,,,,0.0,531.9744784062464,0.00019578801692518948,,
2019-02-09,-0.08324092764287108,0.35725036919064046,,0.0,355.2051204628899,0.0001338253229148209,,
2019-02-10,,,,0.1471038162708282,447.25,0.00010710047058907274,,
2019-02-11,,,,0.5735956430435181,597.9740405886782,0.000335378463189601,,
2019-02-12,,,,0.7307975888252258,1586.8635914598497,0.0005823151124041766,,
2019-02-13,,,,0.6792855858802795,,0.0002813082284436454,,
2019-02-14,,,,8.117903709411621,,0.00012714468410940448,,
2019-02-15,,,,0.0,,0.0003551476158478944,,
2019-02-16,,,,0.0,,0.00010565578384155218,,
2019-02-17,,,,0.0029540308751165,996.6734026363072,9.302617873200264e-05,,
2019-02-18,,,,0.5602822303771973,452.1997393727307,0.00014856088867395368,,
2019-02-19,-0.0731179248165327,0.2258236267319384,,0.5539547204971313,1215.4326401208862,,,
2019-02-20,,,,5.035175323486328,,0.00016685635032194474,,
2019-02-21,,,,0.0868440419435501,,0.0001682306588616134,,
2019-02-22,,,,0.0,284.4935400677942,0.00011767085442749295,,
2019-02-23,,,,0.0835191532969474,103.34988294608345,0.00011774788426876412,,
2019-02-24,-0.12638358213894316,0.34616032788202206,,0.0,257.29600350484674,0.0001341303538114852,,
2019-02-25,,,,0.6858144998550415,951.1456297091665,0.000305972551789014,,
2019-02-26,,,,0.3759247064590454,,9.27724030387528e-05,,
2019-02-27,,,,0.0123843625187873,875.5215545682107,0.00017381608706662155,,
2019-02-28,,,,0.0,408.21132456957594,0.00011958837934046537,,
2019-03-01,-0.09926584297907586,0.37112358144898644,287.1711442767596,0.7368547320365906,420.9853715919798,0.00016656894824366265,29.30567128758677,
2019-03-02,,,,7.213368892669678,,0.00019321537114809612,,
2019-03-03,,,,0.2401169836521148,1006.3012196685426,0.00016656220142319896,,
2019-03-04,,,,0.0,1751.954861038259,0.00014379401999399478,,
2019-03-05,,,,0.0,473.2257245564366,0.0001035480055308084,,
2019-03-06,-0.1009983881095248,0.3603167028358485,,0.0,427.8786689953398,0.0001264575600557335,,
2019-03-07,,,,0.0820858627557754,152.33121878109057,0.0001658266398532814,,
2019-03-08,,,,0.2060830295085907,751.0029361725469,0.00015211504263506267,,
2019-03-09,,,,0.0,498.5197926545052,0.00011117238347592794,,
2019-03-10,,,,0.0,262.62099754615406,0.0001505380589486253,,
2019-03-11,-0.09856497067182345,0.2638636799334288,,0.1071120500564575,,0.0001262257921754155,,
2019-03-12,,,,0.1381743848323822,235.6385080703895,9.706191336952164e-05,,
2019-03-13,,,,1.3357064723968506,,0.00010628432594886675,,
2019-03-14,,,,1.0338515043258667,,6.69067412688245e-05,,
2019-03-15,,,,0.0,455.55418391133924,0.00013658842999601323,,
2019-03-16,-0.13179348107397598,0.2960756548580175,,0.080760657787323,247.90908043199545,0.00013581807012372403,,
2019-03-17,,,,0.0,354.1525573212815,0.0001348083333126505,,
2019-03-18,,,,0.0,365.76915019302527,0.00016137773016114168,,
2019-03-19,,,,0.0,299.07018179525346,0.000130946812261376,,
2019-03-20,,,,0.0,492.5144917087667,0.00015199473972411093,,
2019-03-21,-0.08950274856303232,0.27610250993655117,,0.0,402.439055746749,0.00011958321813715151,,
2019-03-22,,,,0.0,238.9837704196627,0.00010942177808801196,,
2019-03-23,,,,0.0,174.39114920787347,0.00010883501315546756,,
2019-03-24,,,,0.0029430580325424,553.5168020915517,9.591093326044743e-05,,
2019-03-25,,,,0.0368464477360248,412.02561877994447,0.00011699949441126472,,
2019-03-26,-0.10256372703944758,0.31177467337957676,,0.0,295.2790040544084,0.00013064282505250907,,
2019-03-27,,,,0.0193313956260681,346.804505038499,,,
2019-03-28,,,,0.0,403.03351256794065,,,
2019-03-29,,,,0.0351222716271877,498.79102992541743,0.00016078075524203215,,
2019-03-30,,,,2.5533885955810547,414.11835857433016,0.00022597543168333893,,
2019-03-31,-0.10192296595178088,0.2943397566138205,,0.0,231.91522963937146,0.00012376620461665384,,
2019-04-01,,,371.3075569029462,0.0,104.98211672214225,0.00014127247201983412,27.48129055111449,
2019-04-02,,,,0.0,485.09449110268486,0.00020769394438554853,,
2019-04-03,,,,0.0062667904421687,206.3429249636295,0.00015038799152301846,,
2019-04-04,,,,0.0,381.9191868729873,0.00017831079226979596,,
2019-04-05,-0.07814275393136827,0.20395214180353874,,0.2914253175258636,768.2622748334676,0.00022153594852887583,,
2019-04-06,,,,0.0,498.9872477802771,0.00017764842873158084,,
2019-04-07,,,,7.551155090332031,1535.7723577235772,0.00017267032582315054,,
2019-04-08,,,,0.0,604.6445530324605,0.00021831267462410063,,
2019-04-09,,,,0.0,660.4699829248983,0.00020789955323271696,,
2019-04-10,-0.07525421348979178,0.19646269217560092,,0.0,477.644707892136,0.0001710416093735808,,
2019-04-11,,,,0.0,556.6370774806767,0.00016219546640500093,,
2019-04-12,,,,0.2515943646430969,482.6766155409691,0.00016710551069687492,,
2019-04-13,,,,0.0,328.77197815650845,0.0001223533259812452,,
2019-04-14,,,,0.0,551.6070846292394,0.0001163392539984552,,
2019-04-15,-0.07357798341412027,0.19088326845498751,,0.389165848493576,304.12064673263137,0.00013544701284523835,,
2019-04-16,,,,2.9287469387054443,,0.00012573757563989372,,
2019-04-17,,,,7.8358988761901855,,0.00013785914154275004,,
2019-04-18,,,,0.0,795.1711887725202,0.0001941983914985041,,
2019-04-19,,,,0.0,648.5103988017422,0.00013095300174323363,,
2019-04-20,-0.07256647176471642,0.1690913649040668,,0.0,495.2176367745017,0.00015009548030123603,,
2019-04-21,,,,0.0,430.68822813027936,0.00013133333859924808,,
2019-04-22,,,,0.0,371.9368408317429,0.00018180584378527356,,
2019-04-23,,,,0.0,672.8099027859047,0.00018857821148622795,,
2019-04-24,,,,0.0,650.6971687160571,0.00015637793302212692,,
2019-04-25,-0.04778442651725734,0.13438076770183782,,0.0002755804744083,985.6163797079437,0.00015984719608675926,,
2019-04-26,,,,0.0,583.5652266480282,0.00013199830694529143,,
2019-04-27,,,,0.0,298.81608994612094,0.0001346273710479084,,
2019-04-28,,,,0.0,438.49403205567233,0.0001242455789668884,,
2019-04-29,,,,0.0,394.78085459548504,0.00014231148452519677,,
2019-04-30,-0.03263167932617905,0.14709129603802748,,0.0,643.0897436018348,0.0001642879898523465,,
2019-05-01,,,398.1206292824882,0.0,534.3565399001448,0.0001966504125271632,24.505110510472225,
2019-05-02,,,,1.1597203016281128,895.3389494669332,0.00017480270426509253,,
2019-05-03,,,,0.2543140649795532,430.49119990747306,0.00023580775593496503,,
2019-05-04,,,,0.0,469.3846575166169,0.00015984959581296233,,
2019-05-05,-0.06665967382568876,0.17763938104215676,,0.0,386.77057599419436,0.0001396024313965023,,
2019-05-06,,,,0.0,399.9718225868213,0.00014031269254810238,,
2019-05-07,,,,0.0,708.3038522034655,0.00012441026597932473,,
2019-05-08,,,,0.0,640.7106207454528,0.00014441756842337836,,
2019-05-09,,,,0.0,789.6936356327282,0.00015216147035958922,,
2019-05-10,-0.03399489561641735,0.13216909033348057,,0.5885839462280273,752.8788858262775,0.0001376475529861317,,
2019-05-11,,,,0.0054091662168502,1047.1814259965736,0.0001374354708929196,,
2019-05-12,,,,0.0141519336029887,1030.022378968543,0.00014170261686742133,,
2019-05-13,,,,2.4153149127960205,1028.9865078383093,0.0001973427863349641,,
2019-05-14,,,,0.0005889253807254,540.400244216183,0.00018964801790087568,,
2019-05-15,,,,1.3622887134552002,797.6470107239674,0.00012184247226916364,,
2019-05-16,,,,0.945679485797882,,0.00016107728797214329,,
2019-05-17,,,,18.05963706970215,781.77173357121,0.00013391833425837243,,
2019-05-18,,,,0.0014399704523384,920.6161104534569,0.00014642443546590428,,
2019-05-19,,,,0.0,452.9850486333383,0.00017844173421617464,,
2019-05-20,-0.06807353865088366,0.17021001452474854,,0.0003214463649783,718.7021936218404,0.0001558178180603281,,
2019-05-21,,,,0.0045976219698786,627.6312921541555,0.0001421715557821971,,
2019-05-22,,,,0.0986267179250717,,6.853838581172144e-05,,
